NAME,STATE,COUNTY,CITY,MAX_VOLT,MIN_VOLT,LINES,LATITUDE,LONGITUDE,LON,LAT
UNKNOWN160717,ND,MCKENZIE,WATFORD CITY,345,115,5,47.79944025,-102.9301874,-102.93018739999998,47.79944025
TAP160813,ND,BARNES,ROGERS,-999999,-999999,3,47.095342,-98.19386,-98.19385999999999,47.095342
UNKNOWN160936,AL,MADISON,HAZEL GREEN,-999999,-999999,2,34.90308304,-86.57202679,-86.57202679,34.90308303999999
JUDSON,ND,WILLIAMS,WILLISTON,345,230,2,48.14907032,-103.7713922,-103.7713922,48.14907032
TAP160814,ND,BARNES,ROGERS,-999999,-999999,3,47.095589,-98.194614,-98.194614,47.09558899999999
TAP160719,ND,WILLIAMS,WILLISTON,115,115,2,48.05700673,-103.857963,-103.857963,48.05700673
TAP160815,ND,RICHLAND,HANKINSON,-999999,-999999,3,46.051125,-96.866388,-96.866388,46.051125000000006
UNKNOWN161101,LA,ST. MARY,FRANKLIN,-999999,-999999,0,29.6167752,-91.5384103,-91.5384103,29.616775199999992
TAP160816,ND,RICHLAND,HANKINSON,-999999,-999999,3,46.050961,-96.866388,-96.866388,46.050960999999994
TAP160817,ND,RICHLAND,HANKINSON,-999999,-999999,3,46.069187,-96.866515,-96.866515,46.06918700000001
UNKNOWN161102,LA,ST. LANDRY,OPELOUSAS,-999999,-999999,0,30.60310682,-92.06667484,-92.06667484,30.603106820000008
UNKNOWN160818,MN,WILKIN,KENT,-999999,-999999,1,46.47082325,-96.67761966,-96.67761966,46.47082325
TAP160723,ND,MCKENZIE,CARTWRIGHT,115,115,3,47.54607748,-103.8293207,-103.8293207,47.54607748
TAP160819,ND,WALSH,FOREST RIVER,-999999,-999999,3,48.209585,-97.622061,-97.622061,48.20958499999999
TAP160820,ND,BENSON,SAINT MICHAEL,-999999,-999999,3,47.923595,-98.804182,-98.804182,47.923595
TAP160724,ND,MCKENZIE,GRASSY BUTTE,115,115,3,47.34289428,-103.1634854,-103.1634854,47.34289428
TAP160821,ND,BENSON,FORT TOTTEN,-999999,-999999,3,47.978336,-98.999179,-98.999179,47.978336
UNKNOWN160822,ND,BENSON,FORT TOTTEN,-999999,-999999,1,47.97741515,-98.99855937,-98.99855937,47.97741515
UNKNOWN160726,ND,DUNN,KILLDEER,115,115,2,47.44123108,-102.7842135,-102.7842135,47.441231079999994
TAP160823,ND,NELSON,LAKOTA,-999999,-999999,3,48.050208,-98.336416,-98.336416,48.05020799999999
TAP161109,LA,CADDO,KEITHVILLE,-999999,-999999,3,32.30572655,-93.9800793,-93.98007929999999,32.305726549999996
TAP160824,ND,RENVILLE,MOHALL,115,115,3,48.77804377,-101.5617524,-101.5617524,48.77804377
UNKNOWN160727,ND,DUNN,KILLDEER,115,115,3,47.41131411,-102.7633766,-102.7633766,47.41131410999999
UNKNOWN161110,LA,CADDO,KEITHVILLE,-999999,-999999,1,32.33319815,-93.90320326,-93.90320326,32.333198149999994
TAP160825,ND,RENVILLE,MOHALL,115,115,3,48.79257037,-101.671091,-101.67109099999999,48.79257036999999
UNKNOWN160728,ND,DUNN,DUNN CENTER,115,115,2,47.43108029,-102.631959,-102.631959,47.431080290000004
TAP161111,LA,CADDO,SHREVEPORT,69,69,3,32.44221727,-93.90029446,-93.90029446,32.44221727
TAP160826,ND,RENVILLE,MOHALL,115,115,3,48.770699,-101.671027,-101.671027,48.77069899999999
TAP161112,LA,CADDO,SHREVEPORT,69,69,3,32.442013,-93.805767,-93.805767,32.442013
TAP160827,ND,RENVILLE,MOHALL,115,115,3,48.77755592,-101.5190976,-101.51909759999998,48.77755591999998
TAP160828,ND,BOTTINEAU,MAXBASS,115,115,3,48.762836,-101.233808,-101.233808,48.762836
TAP160829,ND,RENVILLE,MOHALL,115,115,3,48.777142,-101.562424,-101.562424,48.77714199999999
TAP161113,LA,CADDO,SHREVEPORT,69,69,3,32.45546898,-93.70834648,-93.70834648,32.45546898
TAP160830,ND,MCHENRY,NORWICH,-999999,-999999,3,48.240172,-100.863425,-100.863425,48.240172
TAP161114,LA,CADDO,SHREVEPORT,138,138,3,32.499015,-93.72366,-93.72365999999998,32.499015000000014
TAP160831,ND,MCHENRY,NORWICH,-999999,-999999,3,48.239263,-100.863537,-100.863537,48.239262999999994
TAP160832,ND,RAMSEY,EDMORE,-999999,-999999,3,48.413666,-98.38319,-98.38319,48.41366599999999
TAP161115,LA,BOSSIER,BOSSIER CITY,-999999,-999999,3,32.5179824,-93.72599317,-93.72599317,32.5179824
TAP161116,LA,CADDO,SHREVEPORT,-999999,-999999,3,32.577799,-93.828376,-93.828376,32.57779899999999
TAP161117,LA,CADDO,SHREVEPORT,-999999,-999999,3,32.584124,-93.84991,-93.84991,32.584124
UNKNOWN161118,LA,CADDO,SHREVEPORT,-999999,-999999,1,32.58173102,-93.84731962,-93.84731962,32.58173102
TAP161121,LA,CADDO,SHREVEPORT,-999999,-999999,1,32.51649047,-93.76025573,-93.76025573000001,32.516490469999994
TAP161122,LA,CADDO,SHREVEPORT,-999999,-999999,1,32.51658359,-93.76029334,-93.76029334,32.51658359
TAP161123,LA,CADDO,SHREVEPORT,-999999,-999999,1,32.51668174,-93.76031118,-93.76031118,32.51668174000001
TAP161124,LA,BOSSIER,PLAIN DEALING,-999999,-999999,3,32.895907,-93.704943,-93.704943,32.895906999999994
UNKNOWN161125,LA,BOSSIER,PLAIN DEALING,-999999,-999999,1,32.89911348,-93.67934858,-93.67934858,32.89911348
TAP161126,LA,CLAIBORNE,HOMER,-999999,-999999,3,32.786549,-93.044956,-93.044956,32.786549
TAP161127,LA,CLAIBORNE,HOMER,-999999,-999999,1,32.745439,-92.867718,-92.867718,32.74543899999999
UNKNOWN161128,LA,CLAIBORNE,HOMER,-999999,-999999,1,32.796851,-93.131052,-93.131052,32.79685099999999
UNKNOWN161129,LA,UNION,BERNICE,-999999,-999999,0,32.81033359,-92.66026692,-92.66026692,32.81033358999999
UNKNOWN161130,LA,FRANKLIN,WINNSBORO,115,115,1,32.04723335,-91.81368521,-91.81368521,32.04723335
UNKNOWN161898,TN,MARSHALL,LEWISBURG,161,161,1,35.47735651,-86.81120703,-86.81120703,35.47735651000001
TAP161899,TN,WASHINGTON,JONESBOROUGH,69,69,3,36.30109192,-82.52544105,-82.52544105,36.30109191999999
TAP161900,TN,SULLIVAN,BRISTOL,-999999,-999999,3,36.561357,-82.271245,-82.271245,36.56135699999999
TAP161901,TN,SULLIVAN,BLOUNTVILLE,-999999,-999999,3,36.546304,-82.298092,-82.29809199999998,36.54630399999999
TAP161902,TN,SULLIVAN,BLOUNTVILLE,-999999,-999999,3,36.54625368,-82.29818493,-82.29818493,36.54625367999998
CAMBRIDGE,WI,DANE,CHRISTIANA TOWN OF,138,138,1,42.99340208,-89.02167233,-89.02167233,42.99340208
TAP161904,WI,DANE,CHRISTIANA TOWN OF,138,138,3,42.99275019,-89.04222529,-89.04222529000002,42.992750189999995
NORTH GATE,WI,SHEBOYGAN,SHEBOYGAN,69,69,1,43.77541624,-87.72867668,-87.72867668,43.77541623999999
UNKNOWN161906,WI,SHEBOYGAN,SHEBOYGAN,69,69,3,43.77551531,-87.72949656,-87.72949656,43.775515309999996
UNKNOWN161908,WI,SHEBOYGAN,WILSON TOWN OF,69,69,3,43.71792323,-87.76211812,-87.76211812000001,43.71792322999999
TAP161909,WI,SHEBOYGAN,SHEBOYGAN,69,69,1,43.743708,-87.72946393,-87.72946393,43.74370799999999
20TH ST,WI,SHEBOYGAN,SHEBOYGAN,69,69,2,43.74599885,-87.71457991,-87.71457991000001,43.74599885000001
NORTHSIDE,WI,SHEBOYGAN,SHEBOYGAN FALLS,69,69,1,43.74182946,-87.82069266,-87.82069266,43.74182945999999
TAP161912,WI,FOND DU LAC,RIPON,69,69,3,43.80061898,-88.8206481,-88.82064809999999,43.80061898
UNKNOWN161913,WI,FOND DU LAC,RIPON,69,69,3,43.80065181,-88.81275437,-88.81275436999998,43.80065180999999
TAP161914,WI,PIERCE,HAGER CITY,69,69,3,44.593925,-92.507741,-92.50774099999998,44.593925000000006
TAP161915,WI,PIERCE,HAGER CITY,69,69,3,44.594342,-92.504619,-92.504619,44.59434199999998
TAP161916,WI,WOOD,WISCONSIN RAPIDS,-999999,-999999,3,44.3731325,-89.82198446,-89.82198446,44.37313249999999
UNKNOWN161917,WI,ST. CROIX,NEW RICHMOND,69,-999999,4,45.03454156,-92.53345136,-92.53345136,45.034541559999994
UNKNOWN161918,LA,RICHLAND,DELHI,115,115,3,32.47952941,-91.58501619,-91.58501619,32.47952941
UNKNOWN161919,LA,RICHLAND,RAYVILLE,115,-999999,3,32.47902972,-91.62454142,-91.62454142,32.47902972000001
UNKNOWN161920,LA,WEST CARROLL,EPPS,-999999,-999999,1,32.62192315,-91.57614401,-91.57614401,32.62192315
UNKNOWN161921,LA,ASCENSION,GEISMAR,230,230,1,30.21356466,-91.01971924,-91.01971924000001,30.213564659999992
TAP161922,LA,BOSSIER,BOSSIER CITY,-999999,-999999,1,32.5217693,-93.74008995,-93.74008995000001,32.5217693
TAP161923,LA,ORLEANS,NEW ORLEANS,230,230,3,29.96414773,-90.10250405,-90.10250405,29.96414773
TAP161924,TX,SHELBY,JOAQUIN,-999999,-999999,3,31.959767,-94.038401,-94.038401,31.959766999999992
UNKNOWN161925,TX,SHELBY,JOAQUIN,-999999,-999999,1,31.95944316,-94.03813745,-94.03813745,31.95944316
TAP161926,WI,DANE,MADISON,69,69,4,43.063236,-89.309776,-89.30977600000001,43.063236
UNKNOWN161927,WI,GRANT,POTOSI,69,69,1,42.68886011,-90.60750922,-90.60750921999998,42.68886011
TAP161928,WI,COLUMBIA,POYNETTE,69,69,3,43.38622519,-89.39271715,-89.39271715,43.38622518999998
TAP161929,WI,LINCOLN,MERRILL,-999999,-999999,3,45.17312804,-89.70811002,-89.70811002,45.173128039999995
UNKNOWN161930,WI,RICHLAND,RICHLAND CENTER,69,69,1,43.43718994,-90.36479734,-90.36479734,43.43718994
UNKNOWN161931,WI,CLARK,WITHEE,69,69,1,44.9155591,-90.65872767,-90.65872767,44.915559099999996
UNKNOWN161932,WI,DODGE,WAUPUN,69,69,1,43.61584795,-88.73062092,-88.73062092,43.615847949999996
TAP161933,WI,DODGE,WAUPUN,69,69,3,43.615718,-88.729573,-88.729573,43.615718
UNKNOWN161934,WI,DODGE,WAUPUN,69,69,1,43.61897932,-88.72990708,-88.72990708,43.61897932
TAP161935,WI,DODGE,WAUPUN,69,69,3,43.619207,-88.730087,-88.73008700000001,43.619206999999996
UNKNOWN161936,WI,DODGE,WAUPUN,69,69,3,43.619601,-88.734998,-88.734998,43.61960100000001
UNKNOWN161938,WI,BURNETT,DANBURY,69,69,1,46.00524554,-92.13860139,-92.13860139000002,46.00524554
UNKNOWN161939,WI,BURNETT,DANBURY,69,69,1,46.01269037,-92.31155757,-92.31155757,46.01269037
TAP161940,WI,BURNETT,DANBURY,69,69,3,46.012439,-92.31153,-92.31153,46.01243899999999
UNKNOWN161941,WI,ST. CROIX,NEW RICHMOND,69,69,3,45.15833893,-92.50711466999999,-92.50711466999999,45.158338929999985
UNKNOWN161942,WI,POLK,LUCK,69,69,1,45.6423077,-92.59007966,-92.59007966,45.64230770000001
UNKNOWN161943,WI,POLK,SAINT CROIX FALLS,69,69,1,45.51224351,-92.63024218,-92.63024218,45.512243510000005
UNKNOWN161944,WI,PRICE,PHILLIPS,115,115,1,45.73712023,-90.47113119,-90.47113119,45.737120229999995
UNKNOWN161945,WI,TAYLOR,MEDFORD,69,69,1,45.13502797,-90.34367744,-90.34367743999998,45.13502796999999
UNKNOWN161946,WI,PIERCE,BELDENVILLE,69,69,2,44.76138986,-92.37530099,-92.37530099,44.761389859999994
TAP161947,WI,TAYLOR,MEDFORD,69,69,3,45.12665608,-90.37405073,-90.37405073000001,45.12665608
TAP161948,WI,TAYLOR,DORCHESTER,69,69,3,45.03237457,-90.37583141,-90.37583141,45.03237457000001
TAP161949,WI,SHEBOYGAN,SHEBOYGAN TOWN OF,69,69,3,43.74139284,-87.76414116,-87.76414116,43.741392839999996
RISER161950,WI,SHEBOYGAN,SHEBOYGAN TOWN OF,69,69,2,43.742928,-87.760423,-87.76042299999999,43.74292799999999
RISER161951,WI,SHEBOYGAN,SHEBOYGAN TOWN OF,69,69,2,43.749356,-87.760815,-87.760815,43.74935599999999
UNKNOWN161952,WI,CHIPPEWA,EAU CLAIRE,161,161,1,44.85965448,-91.45242285,-91.45242285,44.85965448
TAP161954,WI,ST. CROIX,BALDWIN,69,69,3,45.009044,-92.339065,-92.33906500000002,45.009044
UNKNOWN161955,WI,ST. CROIX,BALDWIN,69,69,1,45.00904325,-92.33877423,-92.33877423,45.009043250000005
TAP161956,WI,ST. CROIX,BALDWIN,69,69,3,45.033512,-92.339579,-92.339579,45.03351199999999
TAP161957,WI,PIERCE,ELLSWORTH,69,69,3,44.67729585,-92.37792269,-92.37792269,44.67729584999999
TAP161958,WI,GRANT,PLATTEVILLE,69,69,3,42.720987,-90.49522,-90.49522,42.720987
TAP161959,WI,SHAWANO,BOWLER,69,69,3,44.92116208,-89.04255445,-89.04255445,44.921162079999995
TAP161960,WI,SHAWANO,BOWLER,69,69,3,44.884555,-88.990352,-88.990352,44.884555
TAP161961,WI,SHAWANO,LEOPOLIS,69,69,3,44.824149,-88.899403,-88.899403,44.82414899999999
TAP161962,WI,SHAWANO,BOWLER,69,69,3,44.870179,-88.981662,-88.981662,44.870179
UNKNOWN161963,WI,SHAWANO,BOWLER,69,69,1,44.86432559,-88.98203693,-88.98203693,44.86432558999999
UNKNOWN161964,WI,LA CROSSE,LA CROSSE,69,69,2,43.81141748,-91.18736722,-91.18736722,43.811417479999996
UNKNOWN161965,WI,LA CROSSE,ONALASKA,69,69,1,43.91881398,-91.21079302,-91.21079302,43.918813979999996
TAP161966,WI,WASHBURN,SPOONER,69,69,3,45.814555,-91.904529,-91.904529,45.814555
TAP161967,LA,CALCASIEU,SULPHUR,-999999,-999999,3,30.15810912,-93.33930535,-93.33930535,30.15810912
TAP161968,WI,WASHBURN,SPOONER,69,69,3,45.814629,-91.903867,-91.90386699999999,45.81462899999999
TAP161969,WI,VERNON,VIROQUA,69,69,3,43.494271,-90.908605,-90.90860499999998,43.49427099999999
WICK DRIVE,WI,DANE,MAZOMANIE,69,69,2,43.17273309,-89.80952452,-89.80952452,43.17273309000001
TAP161971,WI,DODGE,JUNEAU,69,69,3,43.415393,-88.696453,-88.696453,43.415392999999995
TAP161972,WI,SHEBOYGAN,SHEBOYGAN FALLS,69,69,3,43.732775,-87.829973,-87.829973,43.732775
TAP161981,AL,JACKSON,STEVENSON,161,161,3,34.898278,-85.7665005,-85.7665005,34.89827799999999
TAP161982,AL,LAUDERDALE,ST FLORIAN,161,161,2,34.887162,-87.617427,-87.617427,34.88716199999999
UNKNOWN161983,AL,ELMORE,WETUMPKA,115,115,1,32.50183223,-86.24051655,-86.24051655,32.50183223
TAP161984,AL,ETOWAH,GADSDEN,-999999,-999999,6,33.99080893,-85.94832558,-85.94832558,33.990808929999986
UNKNOWN161985,AL,TALLAPOOSA,ALEXANDER CITY,115,115,3,32.92993269,-85.94788308,-85.94788307999998,32.929932689999994
TAP161986,LA,LIVINGSTON,WALKER,-999999,-999999,3,30.496655,-90.853568,-90.853568,30.49665499999999
UNKNOWN161987,AL,BLOUNT,ONEONTA,-999999,-999999,2,33.94314294,-86.47361559,-86.47361559,33.94314294
UNKNOWN161988,AL,BLOUNT,BLOUNTSVILLE,-999999,-999999,1,34.09135419,-86.58368407,-86.58368407,34.09135418999999
BLUE MOUNTAIN,AL,CALHOUN,ANNISTON,-999999,-999999,1,33.69151353,-85.83851355,-85.83851354999999,33.69151353
TAP161990,AL,CHOCTAW,MELVIN,-999999,-999999,3,31.934305,-88.463326,-88.463326,31.934305
UNKNOWN161991,AL,CHOCTAW,MELVIN,-999999,-999999,1,31.9300169,-88.46882984,-88.46882984,31.93001689999999
UNKNOWN161992,AL,CHOCTAW,MELVIN,-999999,-999999,1,31.9311055,-88.46387462,-88.46387462,31.931105499999994
TAP161993,AL,CLAY,LINEVILLE,115,115,3,33.30659655,-85.77128346,-85.77128346,33.30659655
TAP161994,AL,GENEVA,GENEVA,-999999,-999999,2,31.07213737,-85.9389124,-85.9389124,31.072137369999997
UNKNOWN161995,AL,LAUDERDALE,FLORENCE,161,161,1,34.82760157,-87.68214084,-87.68214083999999,34.82760157
TAP161996,AL,LEE,OPELIKA,115,115,3,32.6275927,-85.40497067,-85.40497067,32.6275927
TAP161997,AL,LEE,OPELIKA,115,115,2,32.62748578,-85.40530613,-85.40530613,32.62748578
UNKNOWN161998,AL,LEE,OPELIKA,115,115,1,32.64007186,-85.38974727,-85.38974727,32.64007185999999
TAP161999,AL,MADISON,HUNTSVILLE,-999999,-999999,3,34.73376866,-86.65295107,-86.65295107,34.733768659999996
TAP162000,AL,MADISON,HUNTSVILLE,-999999,-999999,3,34.7323876,-86.65285679,-86.65285679,34.7323876
TAP161798,SD,MINNEHAHA,BALTIC,69,69,3,43.740228,-96.671265,-96.671265,43.740227999999995
TAP162306,IL,MASSAC,METROPOLIS,-999999,-999999,3,37.151077,-88.737297,-88.737297,37.151077
UNKNOWN161799,SD,PENNINGTON,RAPID CITY,-999999,-999999,1,43.96843774,-103.337786,-103.337786,43.968437740000006
UNKNOWN162412,MO,ST. CHARLES,OFALLON,138,-999999,3,38.81056421,-90.66599582,-90.66599582,38.810564209999995
TAP162307,IL,MASSAC,METROPOLIS,-999999,-999999,3,37.152127,-88.736403,-88.736403,37.15212699999999
UNKNOWN162105,AL,ETOWAH,GADSDEN,-999999,-999999,1,34.00018598,-86.01414639,-86.01414639,34.00018598
UNKNOWN161800,SD,BON HOMME,TABOR,69,69,1,42.95124612,-97.67515514,-97.67515513999999,42.95124611999999
TAP162413,MO,ST. CHARLES,OFALLON,-999999,-999999,3,38.811576,-90.66539,-90.66539,38.811576
UNKNOWN162308,IL,MASSAC,METROPOLIS,-999999,-999999,1,37.15724145,-88.73250354,-88.73250354,37.157241449999994
UNKNOWN161659,MN,SIBLEY,GIBBON,69,69,1,44.51390769,-94.52724122,-94.52724122,44.513907689999996
TAP161801,SD,BON HOMME,TABOR,69,69,3,42.951253,-97.675512,-97.67551200000001,42.95125299999999
UNKNOWN162414,MO,ST. CHARLES,OFALLON,-999999,-999999,1,38.81125426,-90.66197453,-90.66197453,38.81125426
TAP162415,MO,ST. CHARLES,OFALLON,-999999,-999999,3,38.812775,-90.661776,-90.661776,38.812774999999995
UNKNOWN162416,MO,ST. CHARLES,OFALLON,-999999,-999999,1,38.81266546,-90.6609748,-90.6609748,38.81266546
UNKNOWN162417,MO,ST. CHARLES,SAINT PETERS,-999999,-999999,1,38.82004595,-90.66113899,-90.66113899,38.820045949999994
TAP162418,MO,ST. CHARLES,OFALLON,138,138,3,38.82446922,-90.6613389,-90.6613389,38.82446922
UNKNOWN162419,MO,ST. LOUIS,CHESTERFIELD,-999999,-999999,0,38.66291183,-90.5765769,-90.5765769,38.662911830000006
UNKNOWN162420,MO,ST. LOUIS,SAINT LOUIS,-999999,-999999,0,38.58999604,-90.215949,-90.215949,38.589996039999996
UNKNOWN162421,MO,LINCOLN,TROY,-999999,-999999,0,38.98278724,-90.97384383,-90.97384383,38.98278723999999
TAP162422,MN,KITTSON,HALLOCK,-999999,-999999,2,48.760302,-96.909276,-96.909276,48.760302
TAP162423,MN,MAHNOMEN,MAHNOMEN,69,69,3,47.339239,-95.765144,-95.765144,47.339239
UNKNOWN162424,MN,MAHNOMEN,MAHNOMEN,69,69,1,47.339261,-95.76466,-95.76466000000002,47.339261
UNKNOWN162425,MN,KITTSON,LANCASTER,-999999,-999999,1,48.875771,-96.712167,-96.712167,48.87577099999999
TAP162426,MN,POLK,FOSSTON,69,69,3,47.521297,-95.750262,-95.750262,47.52129699999999
TAP162427,MN,POLK,FOSSTON,69,69,4,47.521297,-95.750402,-95.750402,47.52129699999999
UNKNOWN162428,MN,CLEARWATER,BAGLEY,69,-999999,2,47.500815,-95.389199,-95.38919900000002,47.500815
UNKNOWN162429,MN,BECKER,CALLAWAY,69,69,1,46.963559,-95.832465,-95.832465,46.963559
TAP162431,MN,BECKER,DETROIT LAKES,69,69,3,46.93455,-95.956573,-95.95657299999999,46.93455000000001
UNKNOWN162432,MN,BECKER,DETROIT LAKES,69,69,1,46.890473,-95.930658,-95.930658,46.89047299999999
TAP162433,MN,CROW WING,BRAINERD,69,69,3,46.218077,-93.914157,-93.914157,46.218076999999994
UNKNOWN162434,MN,CROW WING,BRAINERD,69,69,1,46.216414,-93.916185,-93.916185,46.216414
TAP162435,MN,CROW WING,BRAINERD,69,69,3,46.3308,-93.920036,-93.920036,46.3308
UNKNOWN162436,MN,MILLE LACS,ONAMIA,69,69,1,46.06986727,-93.65831859,-93.65831859,46.06986727
TAP162437,MN,MILLE LACS,ONAMIA,69,69,3,46.070167,-93.658279,-93.658279,46.07016699999999
TAP162438,MN,MILLE LACS,ONAMIA,69,69,3,46.054627,-93.652117,-93.652117,46.054627
TAP162439,MN,MILLE LACS,MILACA,69,69,3,45.779035,-93.637909,-93.637909,45.779035
TAP162440,MN,BENTON,FOLEY,69,69,3,45.590133,-93.893278,-93.893278,45.590133
TAP162441,MN,SHERBURNE,ST CLOUD,69,69,3,45.515622,-94.006943,-94.006943,45.51562199999999
TAP162442,MN,BENTON,FOLEY,69,69,3,45.691935,-93.894076,-93.894076,45.69193499999998
TAP162443,MN,BENTON,FOLEY,69,69,3,45.691656,-93.935225,-93.935225,45.691656
TAP162444,MN,BENTON,FOLEY,69,69,3,45.691432,-93.997505,-93.997505,45.69143199999999
UNKNOWN162445,MN,BENTON,FOLEY,69,69,1,45.697691,-93.997331,-93.997331,45.69769099999999
TAP162446,MN,BENTON,FOLEY,69,69,3,45.683764,-94.028816,-94.028816,45.68376399999999
UNKNOWN162447,MN,BENTON,RICE,69,69,1,45.683692,-94.132759,-94.13275900000001,45.683692
UNKNOWN162448,MN,BENTON,FOLEY,69,69,1,45.7804563,-93.94530207,-93.94530207000001,45.7804563
TAP162449,MN,BENTON,FOLEY,69,69,3,45.780686,-93.945936,-93.94593599999999,45.780686
TAP162450,MN,AITKIN,AITKIN,69,69,3,46.405991,-93.733627,-93.73362700000001,46.40599099999999
UNKNOWN162451,MN,AITKIN,AITKIN,69,69,2,46.405238,-93.733732,-93.733732,46.405238000000004
TAP162452,MN,AITKIN,AITKIN,69,69,3,46.403167,-93.516666,-93.516666,46.403166999999996
UNKNOWN162453,MN,AITKIN,AITKIN,69,69,1,46.403629,-93.516235,-93.516235,46.403629
UNKNOWN162454,MN,MILLE LACS,ISLE,69,69,1,46.233752,-93.493001,-93.493001,46.233751999999996
TAP162455,MN,MILLE LACS,ISLE,69,69,3,46.233553,-93.482832,-93.482832,46.233553
UNKNOWN162456,MN,MORRISON,RANDALL,-999999,-999999,1,46.093828,-94.536293,-94.536293,46.093827999999995
TAP162457,MN,MORRISON,RANDALL,-999999,-999999,3,46.034847,-94.514758,-94.51475799999999,46.034847
UNKNOWN162458,MS,DESOTO,OLIVE BRANCH,-999999,-999999,1,34.985679,-89.856337,-89.856337,34.985679
UNKNOWN162459,MS,DESOTO,OLIVE BRANCH,-999999,-999999,3,34.96965093,-89.8037629,-89.80376290000001,34.96965092999999
UNKNOWN161802,SD,YANKTON,TABOR,69,69,1,42.89823887,-97.63456391,-97.63456390999998,42.89823886999999
TAP162309,IL,MASSAC,METROPOLIS,-999999,-999999,3,37.174749,-88.755122,-88.75512199999999,37.174749
UNKNOWN162310,IL,MASSAC,METROPOLIS,-999999,-999999,1,37.172184,-88.758053,-88.758053,37.172184
TAP162311,IL,MASSAC,METROPOLIS,-999999,-999999,3,37.18818,-88.771058,-88.771058,37.18818
UNKNOWN162312,IL,MASSAC,METROPOLIS,-999999,-999999,1,37.184654,-88.772513,-88.772513,37.184654
UNKNOWN162313,IL,MASSAC,METROPOLIS,-999999,-999999,1,37.20669545,-88.83038695,-88.83038695,37.20669545
TAP162314,IL,MASSAC,METROPOLIS,-999999,-999999,3,37.206639,-88.830667,-88.83066700000002,37.206639
UNKNOWN162315,IL,MASSAC,METROPOLIS,-999999,-999999,1,37.15099663,-88.71959093,-88.71959092999998,37.15099663000001
TAP162316,IL,MASSAC,METROPOLIS,-999999,-999999,3,37.15005335,-88.72065959,-88.72065959,37.15005335000001
TAP161660,MN,SIBLEY,GIBBON,69,69,3,44.51400892,-94.527052,-94.52705200000001,44.51400892
UNKNOWN162317,IL,MASSAC,METROPOLIS,-999999,-999999,1,37.17622606,-88.72039995,-88.72039995,37.17622605999999
TAP161661,MN,SIBLEY,WINTHROP,69,69,3,44.514717,-94.401848,-94.401848,44.51471699999998
CORYDON,IA,WAYNE,CORYDON,-999999,-999999,0,40.76455896,-93.31694231,-93.31694231,40.764558959999995
UNKNOWN162318,IL,ST. CLAIR,EAST ST LOUIS,-999999,-999999,0,38.643714,-90.159474,-90.159474,38.64371399999999
UNKNOWN162319,IL,ST. CLAIR,OFALLON,-999999,-999999,0,38.591535,-89.892933,-89.892933,38.59153499999999
UNKNOWN162212,IA,POTTAWATTAMIE,COUNCIL BLUFFS,-999999,-999999,0,41.26374645,-95.79207555,-95.79207555,41.26374645
UNKNOWN161662,MN,NICOLLET,LAFAYETTE,69,69,1,44.44177155,-94.39275329,-94.39275329,44.44177155
UNKNOWN162320,IL,JEFFERSON,MT VERNON,138,138,1,38.29762467,-88.94344626,-88.94344626,38.29762466999999
UNKNOWN162213,IL,ST. CLAIR,BELLEVILLE,-999999,-999999,0,38.498174,-89.943661,-89.943661,38.49817399999999
TAP161663,MN,NICOLLET,LAFAYETTE,69,69,3,44.441891,-94.393,-94.393,44.441891
TAP162321,IL,JEFFERSON,MOUNT VERNON,138,138,3,38.30000657,-88.96029343,-88.96029343000001,38.30000657
TAP161803,SD,CHARLES MIX,ARMOUR,69,69,3,43.26362786,-98.32725287,-98.32725287,43.26362785999999
UNKNOWN162214,IL,MADISON,EDWARDSVILLE,138,138,2,38.78504321,-89.99174897,-89.99174897,38.78504320999999
TAP161664,MN,NICOLLET,LAFAYETTE,69,69,3,44.441955,-94.411966,-94.411966,44.441955
TAP161804,SD,CHARLES MIX,ARMOUR,69,69,3,43.27095159,-98.35521598,-98.35521598000001,43.27095159
TAP162215,IL,MADISON,EDWARDSVILLE,138,138,3,38.792681,-89.97367,-89.97367,38.792680999999995
TAP161665,MN,NICOLLET,NEW ULM,69,69,3,44.362417,-94.470312,-94.47031200000002,44.362417
UNKNOWN162322,IL,JEFFERSON,MT VERNON,-999999,-999999,0,38.297012,-88.94799,-88.94799,38.297012
UNKNOWN161805,SD,BRULE,KIMBALL,69,69,1,43.75435298,-98.85625154,-98.85625153999999,43.75435298000001
